"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"AMBER","6,535.00","6,644.50","6,514.50","6,521.50","6,625.00","-","103.50","1.59","1,14,283","75.21","8,626.00","5,235.00","-7.26","14.38"
"ANANDRATHI","2,909.80","2,950.00","2,882.00","2,884.50","2,930.10","-","45.60","1.58","3,75,152","109.19","3,321.40","1,594.00","-4.73","-33.16"
"KEC","687.95","694.95","682.30","683.95","694.45","-","10.50","1.54","4,57,508","31.50","1,264.25","627.45","-10.04","-42.54"
"ATUL","5,850.00","5,945.00","5,824.00","5,835.00","5,921.00","-","86.00","1.47","18,347","10.83","7,788.00","4,752.00","2.97","-20.81"
"GESHIP","1,095.30","1,124.00","1,090.00","1,095.80","1,111.50","-","15.70","1.43","10,64,391","117.90","1,179.00","797.50","0.05","2.36"
"CROMPTON","251.90","255.25","250.30","251.50","255.10","-","3.60","1.43","12,05,605","30.45","417.00","248.40","-8.96","-38.56"
"NUVAMA","7,286.00","7,374.00","7,244.00","7,230.50","7,329.00","-","98.50","1.36","72,775","53.17","8,508.50","4,735.45","0.07","0.75"
"CHAMBLFERT","428.00","435.45","426.50","428.20","434.00","-","5.80","1.35","5,35,189","23.15","742.20","410.20","-6.57","-18.82"
"AFFLE","1,672.00","1,690.00","1,664.80","1,664.80","1,687.00","-","22.20","1.33","1,42,276","23.89","2,185.90","1,246.00","-2.86","-6.99"
"PPLPHARMA","172.39","176.28","170.65","171.79","173.97","-","2.18","1.27","71,77,114","124.67","273.35","169.58","-10.18","-32.48"
"HBLENGINE","805.00","823.65","803.00","801.80","811.90","-","10.10","1.26","9,76,001","79.16","1,122.00","405.00","-18.35","-"
"TRITURBINE","526.00","536.40","525.80","524.40","531.00","-","6.60","1.26","1,76,028","9.38","842.00","460.30","-0.62","-34.89"
"NAVINFLUOR","6,040.00","6,223.00","6,040.00","6,043.00","6,115.00","-","72.00","1.19","2,59,808","159.96","6,223.00","3,180.00","1.64","70.40"
"IFCI","48.39","48.90","48.05","48.15","48.72","-","0.57","1.18","32,84,972","15.93","74.50","36.20","-9.91","-24.48"
"JWL","257.70","262.30","255.50","257.50","260.50","-","3.00","1.17","8,09,063","20.99","588.00","247.15","-16.24","-52.78"
"MANAPPURAM","283.00","288.80","283.00","283.15","286.20","-","3.05","1.08","28,57,546","81.75","298.00","168.83","4.62","61.93"
"ABREL","1,656.30","1,679.00","1,650.00","1,656.30","1,674.00","-","17.70","1.07","1,02,077","17.03","2,846.55","1,562.60","-4.52","-39.68"
"CYIENT","1,164.00","1,170.10","1,144.90","1,154.40","1,166.00","-","11.60","1.00","5,78,777","67.14","2,112.00","1,084.05","0.79","-44.04"
"JINDALSAW","160.57","162.35","157.67","159.71","161.31","-","1.60","1.00","20,27,109","32.37","336.25","153.00","-6.76","-50.85"
"NBCC","110.00","110.29","108.32","108.31","109.30","-","0.99","0.91","1,01,41,811","110.75","130.70","70.80","-3.54","7.37"
"FIRSTCRY","285.35","291.10","285.35","288.00","290.45","-","2.45","0.85","3,75,355","10.86","664.65","277.10","-13.28","-51.53"
"NEWGEN","853.90","862.75","848.80","850.50","857.45","-","6.95","0.82","1,53,920","13.18","1,798.90","758.20","-10.62","-39.67"
"SHYAMMETL","796.55","805.00","796.40","794.60","801.05","-","6.45","0.81","53,340","4.27","1,001.00","628.25","-6.30","-6.32"
"RADICO","3,212.50","3,257.90","3,204.60","3,199.70","3,224.30","-","24.60","0.77","1,98,068","63.94","3,591.90","1,845.50","-1.57","32.54"
"SIGNATURE","1,113.70","1,125.00","1,111.00","1,111.70","1,120.00","-","8.30","0.75","2,33,727","26.21","1,414.80","988.00","7.74","-8.14"
"TATACHEM","758.40","762.90","755.00","753.80","759.40","-","5.60","0.74","1,98,265","15.04","1,139.45","747.00","-9.91","-32.59"
"JBMA","566.00","585.00","564.00","565.15","569.20","-","4.05","0.72","1,28,189","7.29","898.83","489.80","-9.74","-67.75"
"ASTERDM","620.45","624.00","615.90","616.40","620.15","-","3.75","0.61","2,66,505","16.53","732.20","387.10","-8.46","26.85"
"CESC","169.50","170.48","168.96","169.27","170.25","-","0.98","0.58","4,28,230","7.27","195.78","119.00","-0.60","-11.98"
"BEML","1,688.20","1,714.10","1,668.60","1,678.40","1,688.00","-","9.60","0.57","1,94,082","32.83","2,437.40","1,175.00","-16.24","-62.14"
"POONAWALLA","453.00","457.50","449.15","449.25","451.75","-","2.50","0.56","6,76,642","30.62","570.40","267.20","-3.63","23.91"
"ANGELONE","2,588.00","2,604.60","2,560.00","2,577.40","2,591.10","-","13.70","0.53","4,25,175","109.97","3,471.95","1,941.00","-1.75","-23.66"
"AEGISVOPAK","248.90","256.05","244.85","246.70","248.00","-","1.30","0.53","7,27,705","18.34","302.00","220.00","-8.11","-"
"PCBL","312.50","316.00","311.55","311.90","313.55","-","1.65","0.53","2,72,492","8.54","498.40","305.70","-10.11","-35.74"
"AADHARHFC","484.15","489.70","484.15","486.70","489.00","-","2.30","0.47","1,20,204","5.87","547.80","346.05","-0.72","16.82"
"ZENSARTECH","731.00","738.25","727.20","732.40","735.30","-","2.90","0.40","1,52,305","11.17","984.95","535.85","0.96","-8.67"
"WOCKPHARMA","1,337.10","1,350.60","1,323.00","1,336.20","1,341.00","-","4.80","0.36","4,21,136","56.38","1,868.80","1,110.05","0.71","-6.02"
"REDINGTON","281.00","283.50","277.55","279.95","280.90","-","0.95","0.34","11,32,333","31.80","334.80","176.94","-2.65","31.17"
"DELHIVERY","410.70","413.40","409.05","410.70","412.00","-","1.30","0.32","9,37,073","38.57","490.00","236.53","-4.14","8.66"
"ZENTEC","1,375.00","1,394.00","1,355.00","1,373.60","1,378.00","-","4.40","0.32","2,60,764","35.90","2,627.00","945.35","0.33","-33.49"
"CHOLAHLDNG","1,919.80","1,951.10","1,917.00","1,929.20","1,935.10","-","5.90","0.31","1,17,575","22.76","2,231.60","1,357.35","-0.04","26.86"
"IEX","143.03","143.95","141.66","142.45","142.81","-","0.36","0.25","33,01,998","47.14","215.40","130.26","2.77","-24.74"
"CGCL","184.80","184.85","182.29","183.88","184.34","-","0.46","0.25","3,98,568","7.32","231.35","150.51","-6.75","-10.80"
"DEEPAKFERT","1,230.40","1,243.20","1,220.80","1,230.10","1,233.00","-","2.90","0.24","1,89,871","23.42","1,778.60","888.90","-9.46","-9.04"
"GODIGIT","344.00","344.00","337.10","343.10","343.80","-","0.70","0.20","4,54,671","15.46","381.40","264.60","-3.68","-1.47"
"CREDITACC","1,277.30","1,297.30","1,275.00","1,277.30","1,279.90","-","2.60","0.20","72,779","9.38","1,490.10","750.20","-5.90","42.62"
"SAGILITY","50.00","50.24","49.55","49.72","49.81","-","0.09","0.18","1,38,85,565","69.25","57.89","37.60","-0.56","16.14"
"WHIRLPOOL","925.40","946.00","916.80","923.70","925.00","-","1.30","0.14","3,13,531","29.08","1,981.10","887.70","-25.24","-52.22"
"CDSL","1,531.00","1,537.40","1,518.00","1,522.70","1,524.00","-","1.30","0.09","9,07,070","138.56","1,989.80","1,047.45","-4.65","-20.92"
"CASTROLIND","184.41","184.55","183.65","183.86","183.98","-","0.12","0.07","8,34,461","15.36","251.95","162.60","-3.96","-14.24"
"FIVESTAR","567.75","569.30","560.35","567.70","568.00","-","0.30","0.05","9,61,184","54.28","850.00","501.00","-9.30","-10.64"
"FSL","344.75","345.50","338.90","340.60","340.50","-","-0.10","-0.03","4,37,238","14.98","422.30","270.00","-3.51","-10.93"
"ARE&M","932.20","936.40","928.00","931.25","930.90","-","-0.35","-0.04","1,36,833","12.75","1,322.00","832.30","-3.13","-29.29"
"MGL","1,133.30","1,134.20","1,110.00","1,123.40","1,123.00","-","-0.40","-0.04","98,396","11.04","1,586.90","1,092.30","-7.98","-13.61"
"TRIDENT","27.80","27.95","27.56","27.69","27.68","-","-0.01","-0.04","20,28,405","5.61","37.69","23.11","-1.78","-24.67"
"BLS","322.00","323.55","319.00","320.25","319.95","-","-0.30","-0.09","8,94,265","28.70","521.80","276.95","3.94","-28.79"
"STARHEALTH","465.15","468.65","461.65","465.15","464.50","-","-0.65","-0.14","3,51,157","16.32","534.00","327.30","-5.18","1.36"
"OLAELEC","36.80","37.48","36.03","36.66","36.60","-","-0.06","-0.16","5,00,54,733","183.00","100.40","33.20","-14.40","-61.83"
"WELCORP","795.85","805.50","790.10","795.85","794.50","-","-1.35","-0.17","5,64,453","44.91","994.00","664.30","-13.83","-1.20"
"DATAPATTNS","2,617.00","2,626.00","2,566.00","2,603.50","2,598.00","-","-5.50","-0.21","2,27,718","59.16","3,268.80","1,351.15","-5.89","-2.00"
"LALPATHLAB","2,902.80","2,924.00","2,852.90","2,885.30","2,877.00","-","-8.30","-0.29","1,53,975","44.37","3,540.00","2,293.55","-6.19","-8.85"
"NCC","161.00","161.74","158.60","160.94","160.46","-","-0.48","-0.30","35,09,185","56.21","315.80","158.60","-14.90","-47.57"
"CAMS","762.40","764.80","750.70","756.70","754.20","-","-2.50","-0.33","6,32,623","47.95","1,073.50","606.21","-80.33","-85.54"
"DEVYANI","134.80","135.40","133.75","134.48","134.00","-","-0.48","-0.36","9,11,742","12.28","209.75","132.03","-5.43","-22.01"
"AFCONS","403.00","404.50","397.30","400.40","398.90","-","-1.50","-0.37","3,38,828","13.56","570.00","381.70","-4.09","-23.78"
"MRPL","150.20","151.36","148.40","149.68","149.10","-","-0.58","-0.39","21,11,817","31.50","185.00","98.92","-16.48","-2.65"
"NEULANDLAB","16,255.00","16,485.00","15,962.00","16,176.00","16,100.00","-","-76.00","-0.47","42,061","68.16","19,747.00","10,190.70","-6.48","-5.16"
"JYOTICNC","968.90","973.50","953.00","960.40","955.10","-","-5.30","-0.55","2,02,631","19.46","1,504.30","750.10","0.58","-27.11"
"AARTIIND","359.25","361.80","354.50","357.00","355.00","-","-2.00","-0.56","3,75,112","13.44","495.00","344.20","-7.66","-20.07"
"KPIL","1,171.00","1,178.60","1,162.00","1,168.90","1,162.00","-","-6.90","-0.59","58,370","6.85","1,352.85","786.30","-6.39","-10.60"
"IRCON","156.90","157.90","155.00","157.76","156.70","-","-1.06","-0.67","19,47,136","30.40","237.70","134.24","-4.39","-33.45"
"APTUS","295.00","296.45","290.70","293.30","291.00","-","-2.30","-0.78","4,28,733","12.57","364.00","267.95","1.46","-6.25"
"NH","1,894.90","1,894.90","1,865.80","1,884.90","1,870.00","-","-14.90","-0.79","1,68,262","31.56","2,370.20","1,256.55","6.33","46.10"
"IGIL","324.80","326.00","319.00","322.50","319.90","-","-2.60","-0.81","2,40,482","7.74","642.30","282.00","-7.53","-"
"LAURUSLABS","1,016.10","1,027.50","1,006.10","1,019.30","1,010.10","-","-9.20","-0.90","12,44,218","126.53","1,040.20","501.15","2.70","76.74"
"SWANCORP","459.50","463.05","453.00","459.50","455.00","-","-4.50","-0.98","7,81,935","35.80","809.80","362.20","-3.21","-"
"JBCHEPHARM","1,815.80","1,826.40","1,790.20","1,815.80","1,798.00","-","-17.80","-0.98","1,11,520","20.12","1,952.00","1,385.75","-1.66","-0.92"
"GLAND","1,706.80","1,720.30","1,672.40","1,691.90","1,674.10","-","-17.80","-1.05","1,72,618","29.34","2,131.00","1,277.80","-9.32","-5.45"
"NATCOPHARM","914.80","924.35","901.05","917.55","905.00","-","-12.55","-1.37","13,94,378","126.91","1,502.00","726.80","14.21","-38.08"
"GRSE","2,403.00","2,445.00","2,340.20","2,394.40","2,355.00","-","-39.40","-1.65","10,25,850","244.35","3,538.40","1,184.90","-15.65","35.55"
"GILLETTE","8,310.00","8,347.50","8,080.00","8,281.50","8,135.00","-","-146.50","-1.77","38,113","31.08","11,500.00","7,411.65","-1.74","-18.37"
"KFINTECH","1,080.90","1,081.50","1,045.60","1,074.00","1,050.80","-","-23.20","-2.16","8,37,476","88.61","1,641.35","784.15","-3.88","-16.13"
