SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
754GS2036, GS, 11-Jun-2025, 109.97, 109.86, 109.86, 109.05, 109.29, 109.27, 109.34, 993196, 1085.92, 533, 933797, 94.02
759GS2026, GS, 11-Jun-2025, 102.04, 104.49, 104.49, 104.49, 104.49, 104.49, 104.49, 359, 0.38, 2, 359, 100.00
772GS2049, GS, 11-Jun-2025, 115.25, 115.25, 115.25, 115.25, 115.25, 115.25, 115.25, 726, 0.84, 1, 726, 100.00
813GS2045, GS, 11-Jun-2025, 120.45, 120.45, 120.45, 120.45, 120.45, 120.45, 120.45, 100, 0.12, 1, 100, 100.00
828GS2032, GS, 11-Jun-2025, 114.00, 114.40, 114.40, 111.00, 111.00, 111.00, 112.70, 200, 0.23, 2, 100, 50.00
833GS2026, GS, 11-Jun-2025, 106.00, 105.70, 105.70, 105.70, 105.70, 105.70, 105.70, 311, 0.33, 1, 311, 100.00
883GS2041, GS, 11-Jun-2025, 126.21, 124.00, 124.00, 124.00, 124.00, 124.00, 124.00, 1000, 1.24, 4, 1000, 100.00
A2ZINFRA, BE, 11-Jun-2025, 19.41, 19.45, 19.45, 18.45, 18.80, 18.73, 18.88, 248439, 46.92, 453, -, -
AAATECH, EQ, 11-Jun-2025, 90.16, 90.16, 92.00, 89.00, 90.50, 90.07, 90.45, 30369, 27.47, 751, 19530, 64.31
AADHARHFC, EQ, 11-Jun-2025, 452.55, 454.70, 455.60, 442.05, 447.05, 445.95, 447.92, 523828, 2346.31, 28005, 313077, 59.77
AAKASH, EQ, 11-Jun-2025, 8.40, 8.53, 8.70, 8.42, 8.57, 8.55, 8.58, 156050, 13.39, 653, 109986, 70.48
AAREYDRUGS, BE, 11-Jun-2025, 54.58, 53.05, 57.20, 53.05, 54.85, 53.76, 55.60, 29216, 16.24, 200, -, -
AARON, EQ, 11-Jun-2025, 398.75, 402.80, 403.95, 391.00, 391.25, 395.40, 398.62, 6254, 24.93, 831, 2858, 45.70
AARTECH, EQ, 11-Jun-2025, 66.65, 67.15, 73.31, 67.15, 73.31, 73.14, 72.10, 1533891, 1105.97, 5284, 560007, 36.51
AARTIDRUGS, EQ, 11-Jun-2025, 466.50, 468.80, 477.80, 462.40, 473.00, 472.60, 471.86, 209398, 988.06, 14112, 91307, 43.60
AARTIIND, EQ, 11-Jun-2025, 481.90, 485.00, 489.90, 473.30, 478.75, 478.20, 482.56, 1259663, 6078.57, 23292, 410649, 32.60
AARTIPHARM, EQ, 11-Jun-2025, 923.50, 923.50, 947.10, 912.30, 918.00, 916.85, 929.70, 318459, 2960.72, 25364, 140081, 43.99
AARTISURF, BE, 11-Jun-2025, 583.70, 586.60, 592.00, 579.70, 590.95, 587.95, 589.01, 6825, 40.20, 155, -, -
AARVEEDEN, BE, 11-Jun-2025, 160.87, 157.65, 157.65, 157.65, 157.65, 157.65, 157.65, 46805, 73.79, 179, -, -
AARVI, EQ, 11-Jun-2025, 112.25, 111.71, 114.00, 111.10, 113.99, 113.26, 112.82, 6793, 7.66, 354, 3448, 50.76
AATMAJ, SM, 11-Jun-2025, 19.25, 19.70, 20.00, 18.90, 18.90, 18.90, 19.04, 64000, 12.19, 6, 64000, 100.00
AAVAS, EQ, 11-Jun-2025, 1894.90, 1894.90, 1910.00, 1831.70, 1849.00, 1843.30, 1862.58, 85467, 1591.89, 11503, 40610, 47.52
ABAN, EQ, 11-Jun-2025, 52.57, 53.15, 57.82, 53.00, 56.01, 55.71, 56.55, 702656, 397.34, 6311, 294792, 41.95
ABB, EQ, 11-Jun-2025, 6168.00, 6190.00, 6195.00, 6034.00, 6080.00, 6077.00, 6088.12, 294907, 17954.29, 37473, 163613, 55.48
ABBOTINDIA, EQ, 11-Jun-2025, 31645.00, 31645.00, 31795.00, 31540.00, 31560.00, 31635.00, 31661.20, 2838, 898.54, 1014, 1701, 59.94
ABCAPITAL, EQ, 11-Jun-2025, 242.66, 246.00, 251.00, 244.52, 246.22, 246.25, 247.26, 21036525, 52015.56, 116297, 9011893, 42.84
ABCOTS, SM, 11-Jun-2025, 451.80, 450.50, 461.95, 438.00, 461.95, 461.35, 451.76, 63000, 284.61, 19, 58500, 92.86
ABDL, EQ, 11-Jun-2025, 444.55, 436.00, 441.00, 417.00, 422.65, 424.35, 429.25, 1564679, 6716.35, 32648, 708086, 45.25
ABFRL, EQ, 11-Jun-2025, 76.66, 76.66, 78.20, 76.66, 77.26, 77.33, 77.46, 10111280, 7832.40, 33192, 5023167, 49.68
ABGSEC, EQ, 11-Jun-2025, 110.30, 110.10, 110.20, 109.83, 110.20, 110.19, 110.17, 1025, 1.13, 23, 1002, 97.76
ABHAPOWER, ST, 11-Jun-2025, 31.00, 31.00, 31.60, 31.00, 31.60, 31.60, 31.54, 16000, 5.05, 8, 16000, 100.00
ABINFRA, BE, 11-Jun-2025, 147.11, 148.00, 148.75, 144.10, 148.00, 147.89, 147.43, 35530, 52.38, 177, -, -
ABMINTLLTD, EQ, 11-Jun-2025, 49.56, 50.50, 50.50, 48.50, 49.50, 50.11, 49.97, 962, 0.48, 28, 344, 35.76
ABREL, EQ, 11-Jun-2025, 2445.50, 2415.20, 2490.00, 2411.60, 2457.40, 2465.60, 2465.32, 307668, 7584.99, 24545, 155789, 50.64
ABSLAMC, EQ, 11-Jun-2025, 800.95, 808.00, 808.00, 778.15, 782.00, 783.30, 793.04, 433458, 3437.50, 36727, 219322, 50.60
ABSLBANETF, EQ, 11-Jun-2025, 57.61, 58.20, 58.20, 57.31, 57.40, 57.43, 57.65, 864354, 498.33, 774, 859329, 99.42
ABSLLIQUID, EQ, 11-Jun-2025, 1000.00, 1000.01, 1000.01, 999.99, 1000.01, 1000.00, 1000.00, 1481, 14.81, 25, 1444, 97.50
ABSLNN50ET, EQ, 11-Jun-2025, 71.60, 69.81, 72.01, 69.81, 71.68, 71.44, 71.62, 23758, 17.02, 275, 20033, 84.32
ABSLPSE, EQ, 11-Jun-2025, 10.27, 10.14, 10.39, 10.05, 10.33, 10.30, 10.34, 578240, 59.77, 786, 403258, 69.74
ABSMARINE, ST, 11-Jun-2025, 155.65, 158.75, 158.75, 158.75, 158.75, 158.75, 158.75, 8500, 13.49, 11, 8500, 100.00
ACC, EQ, 11-Jun-2025, 1913.10, 1920.00, 1925.00, 1893.00, 1907.80, 1905.80, 1911.03, 237145, 4531.91, 17325, 110256, 46.49
ACCELYA, EQ, 11-Jun-2025, 1454.70, 1465.00, 1467.90, 1429.00, 1446.00, 1436.30, 1445.81, 14877, 215.09, 2873, 6984, 46.94
ACCENTMIC, SM, 11-Jun-2025, 228.80, 232.15, 235.95, 229.30, 232.45, 232.05, 232.92, 22500, 52.41, 41, 18000, 80.00
ACCPL, SM, 11-Jun-2025, 69.80, 76.00, 81.85, 76.00, 79.45, 79.30, 79.65, 331200, 263.82, 260, 226800, 68.48
ACCURACY, EQ, 11-Jun-2025, 8.59, 8.80, 8.80, 8.60, 8.69, 8.67, 8.69, 164980, 14.33, 759, 121469, 73.63
ACE, EQ, 11-Jun-2025, 1252.00, 1254.90, 1265.90, 1245.00, 1251.10, 1257.00, 1258.04, 215760, 2714.34, 15955, 123747, 57.35
ACEINTEG, EQ, 11-Jun-2025, 26.83, 26.80, 27.93, 26.20, 27.93, 26.82, 26.93, 20741, 5.59, 581, 12162, 58.64
ACI, EQ, 11-Jun-2025, 641.55, 643.00, 645.60, 630.20, 633.00, 634.30, 637.93, 99458, 634.47, 7888, 46427, 46.68
ACL, EQ, 11-Jun-2025, 68.62, 68.62, 70.39, 67.55, 68.75, 68.57, 69.21, 35193, 24.36, 757, 17744, 50.42
ACLGATI, EQ, 11-Jun-2025, 74.17, 74.70, 75.28, 71.82, 72.50, 72.54, 73.68, 903621, 665.82, 9778, 378729, 41.91
ACMESOLAR, EQ, 11-Jun-2025, 252.65, 254.85, 257.45, 250.90, 252.75, 253.10, 254.42, 465102, 1183.29, 11982, 206935, 44.49
ACTIVEINFR, SM, 11-Jun-2025, 170.00, 170.00, 172.00, 170.00, 172.00, 172.00, 171.00, 1200, 2.05, 2, 1200, 100.00
ACUTAAS, EQ, 11-Jun-2025, 1123.20, 1123.20, 1131.70, 1096.00, 1098.00, 1105.00, 1113.67, 273663, 3047.71, 25743, 184844, 67.54
ADANIENSOL, EQ, 11-Jun-2025, 915.50, 919.85, 924.35, 895.00, 909.00, 904.50, 909.61, 5473555, 49787.97, 67801, 2514433, 45.94
ADANIENT, EQ, 11-Jun-2025, 2613.10, 2630.00, 2630.90, 2563.10, 2584.10, 2581.20, 2596.52, 745432, 19355.26, 37014, 224448, 30.11
ADANIGREEN, EQ, 11-Jun-2025, 1060.50, 1066.00, 1070.00, 1033.30, 1049.00, 1046.80, 1053.72, 2515373, 26505.09, 61952, 745972, 29.66
ADANIPORTS, EQ, 11-Jun-2025, 1473.80, 1473.80, 1476.00, 1448.80, 1458.40, 1456.40, 1461.59, 2192673, 32047.97, 49677, 1351901, 61.66
ADANIPOWER, EQ, 11-Jun-2025, 596.05, 602.75, 605.00, 582.95, 586.30, 587.05, 592.67, 8763850, 51941.03, 119509, 3085148, 35.20
ADFFOODS, EQ, 11-Jun-2025, 272.43, 273.65, 300.85, 270.33, 298.00, 297.79, 292.88, 1510945, 4425.25, 37201, 327514, 21.68
ADL, BE, 11-Jun-2025, 95.00, 95.00, 96.90, 92.00, 96.90, 95.31, 94.85, 3667, 3.48, 37, -, -
ADOR, EQ, 11-Jun-2025, 1049.00, 1049.00, 1076.90, 1022.60, 1035.00, 1033.30, 1053.67, 44640, 470.36, 4090, 25366, 56.82
ADROITINFO, EQ, 11-Jun-2025, 11.24, 11.24, 11.45, 11.13, 11.45, 11.42, 11.37, 52518, 5.97, 255, 39271, 74.78
ADSL, EQ, 11-Jun-2025, 193.03, 194.72, 197.79, 192.15, 193.30, 193.50, 195.03, 269979, 526.53, 5434, 112781, 41.77
ADVANIHOTR, EQ, 11-Jun-2025, 62.66, 62.90, 64.85, 62.16, 63.20, 63.30, 63.62, 86248, 54.87, 1866, 56496, 65.50
ADVENZYMES, EQ, 11-Jun-2025, 324.00, 333.20, 341.80, 329.35, 334.00, 332.75, 334.65, 1005714, 3365.62, 29238, 369908, 36.78
AEGISLOG, EQ, 11-Jun-2025, 801.00, 806.00, 820.85, 800.00, 802.00, 802.50, 810.84, 545320, 4421.67, 20632, 165004, 30.26
AEGISVOPAK, EQ, 11-Jun-2025, 254.18, 254.50, 255.14, 239.91, 249.01, 251.73, 248.20, 1951880, 4844.50, 37053, 947467, 48.54
AEROFLEX, EQ, 11-Jun-2025, 164.40, 164.25, 179.00, 164.06, 174.00, 173.48, 173.91, 4776677, 8306.93, 58760, 1688614, 35.35
AERON, SM, 11-Jun-2025, 135.25, 138.00, 140.00, 133.50, 136.00, 135.10, 136.75, 36000, 49.23, 34, 24000, 66.67
AESTHETIK, ST, 11-Jun-2025, 119.10, 125.05, 125.05, 125.05, 125.05, 125.05, 125.05, 40000, 50.02, 20, 40000, 100.00
AETHER, EQ, 11-Jun-2025, 799.85, 803.95, 805.35, 792.25, 798.00, 797.85, 798.90, 105377, 841.86, 10897, 59383, 56.35
AFCONS, EQ, 11-Jun-2025, 445.45, 444.85, 450.05, 444.10, 447.10, 447.75, 446.72, 1133337, 5062.86, 30444, 722486, 63.75
AFFLE, EQ, 11-Jun-2025, 1939.00, 1947.00, 1952.30, 1898.00, 1920.00, 1921.70, 1920.45, 333950, 6413.33, 27071, 192633, 57.68
AFFORDABLE, EQ, 11-Jun-2025, 437.55, 437.00, 458.75, 436.25, 457.50, 457.50, 450.31, 42542, 191.57, 2139, 25693, 60.39
AFIL, EQ, 11-Jun-2025, 8.24, 8.34, 8.52, 8.13, 8.37, 8.34, 8.29, 2401090, 199.10, 2432, 1331518, 55.45
AFSL, EQ, 11-Jun-2025, 228.59, 230.34, 269.50, 230.33, 252.85, 255.33, 255.28, 455713, 1163.33, 14892, 94409, 20.72
AGARIND, EQ, 11-Jun-2025, 991.35, 995.00, 1019.00, 983.10, 1007.20, 1003.25, 1000.56, 34451, 344.70, 2648, 21727, 63.07
AGARWALEYE, EQ, 11-Jun-2025, 375.05, 377.95, 377.95, 360.60, 364.50, 364.35, 364.69, 894785, 3263.15, 12589, 695981, 77.78
AGARWALFT, SM, 11-Jun-2025, 53.75, 51.10, 52.90, 51.10, 52.90, 52.90, 52.00, 3000, 1.56, 2, 3000, 100.00
AGARWALTUF, ST, 11-Jun-2025, 130.00, 127.00, 129.50, 123.50, 129.50, 125.80, 125.78, 73200, 92.07, 25, 72000, 98.36
AGI, EQ, 11-Jun-2025, 864.35, 864.35, 876.00, 854.85, 863.05, 864.05, 866.76, 101421, 879.08, 9356, 53115, 52.37
AGIIL, EQ, 11-Jun-2025, 932.30, 939.90, 950.00, 897.15, 914.00, 908.80, 930.33, 473879, 4408.65, 21969, 142801, 30.13
AGNI, ST, 11-Jun-2025, 24.35, 24.40, 24.95, 24.00, 24.50, 24.50, 24.40, 22500, 5.49, 9, 20000, 88.89
AGRITECH, EQ, 11-Jun-2025, 164.74, 165.00, 168.90, 162.80, 164.45, 165.12, 165.63, 12275, 20.33, 939, 7116, 57.97
AGROPHOS, EQ, 11-Jun-2025, 37.32, 37.64, 40.00, 37.30, 38.97, 38.93, 39.01, 188194, 73.42, 1895, 105295, 55.95
AGSTRA, BE, 11-Jun-2025, 4.98, 4.90, 4.90, 4.88, 4.88, 4.88, 4.88, 310054, 15.14, 700, -, -
AGUL, SM, 11-Jun-2025, 46.50, 46.00, 46.00, 46.00, 46.00, 46.00, 46.00, 2000, 0.92, 1, 2000, 100.00
AHLADA, EQ, 11-Jun-2025, 64.32, 63.65, 72.00, 63.65, 68.78, 68.74, 69.55, 110987, 77.20, 1769, 49282, 44.40
AHLEAST, EQ, 11-Jun-2025, 143.96, 143.90, 148.04, 143.90, 146.10, 147.02, 146.85, 27652, 40.61, 485, 22210, 80.32
AHLUCONT, EQ, 11-Jun-2025, 953.40, 953.40, 958.65, 932.00, 940.05, 939.05, 942.17, 28244, 266.11, 4479, 16201, 57.36
AIAENG, EQ, 11-Jun-2025, 3501.50, 3500.00, 3527.20, 3491.00, 3519.70, 3517.20, 3508.95, 14849, 521.04, 4260, 8070, 54.35
AIIL, EQ, 11-Jun-2025, 2494.40, 2500.00, 2550.00, 2467.00, 2546.10, 2536.40, 2514.99, 97784, 2459.26, 9866, 42976, 43.95
AIMTRON, SM, 11-Jun-2025, 559.05, 558.00, 565.00, 551.20, 558.00, 556.80, 559.51, 47600, 266.33, 104, 33600, 70.59
AIRAN, EQ, 11-Jun-2025, 27.50, 27.44, 32.25, 27.35, 30.70, 30.58, 30.21, 1505378, 454.72, 5952, 627873, 41.71
AIROLAM, EQ, 11-Jun-2025, 126.53, 123.00, 125.01, 120.11, 122.00, 122.91, 122.64, 62977, 77.24, 1378, 28177, 44.74
AIRTELPP, E1, 11-Jun-2025, 1390.50, 1385.00, 1398.95, 1384.00, 1393.95, 1394.40, 1393.87, 81659, 1138.22, 5821, 66934, 81.97
AJANTPHARM, EQ, 11-Jun-2025, 2576.30, 2589.30, 2660.00, 2578.90, 2643.00, 2646.80, 2635.29, 117655, 3100.55, 18165, 66211, 56.28
AJAXENGG, EQ, 11-Jun-2025, 618.80, 618.70, 626.00, 615.55, 618.00, 619.40, 621.32, 104416, 648.76, 6700, 49193, 47.11
AJMERA, EQ, 11-Jun-2025, 950.10, 946.50, 984.00, 935.00, 953.00, 955.10, 962.91, 213570, 2056.48, 15453, 69992, 32.77
AJOONI, EQ, 11-Jun-2025, 5.65, 5.70, 5.72, 5.65, 5.66, 5.66, 5.68, 518237, 29.44, 778, 276427, 53.34
AKANKSHA, SM, 11-Jun-2025, 124.00, 118.40, 123.90, 118.30, 118.30, 119.40, 120.80, 22000, 26.58, 21, 15000, 68.18
AKASH, EQ, 11-Jun-2025, 29.07, 29.73, 29.98, 28.91, 29.87, 29.86, 29.60, 15101, 4.47, 210, 10302, 68.22
AKG, EQ, 11-Jun-2025, 13.29, 14.20, 14.20, 13.01, 13.08, 13.12, 13.48, 48811, 6.58, 480, 33130, 67.87
AKI, BE, 11-Jun-2025, 8.06, 8.02, 8.06, 8.00, 8.06, 8.06, 8.01, 11744, 0.94, 73, -, -
AKIKO, SM, 11-Jun-2025, 85.00, 83.50, 84.95, 83.50, 84.95, 84.90, 84.46, 6400, 5.41, 4, 6400, 100.00
AKSHAR, BE, 11-Jun-2025, 0.59, 0.59, 0.60, 0.59, 0.60, 0.59, 0.60, 1058004, 6.30, 901, -, -
AKSHARCHEM, EQ, 11-Jun-2025, 260.43, 260.00, 267.01, 259.68, 259.90, 260.51, 262.77, 5869, 15.42, 516, 3276, 55.82
AKSHOPTFBR, BE, 11-Jun-2025, 9.10, 9.17, 9.54, 9.12, 9.32, 9.30, 9.32, 246401, 22.97, 321, -, -
AKUMS, EQ, 11-Jun-2025, 564.20, 567.00, 584.10, 565.20, 578.50, 577.85, 576.08, 207794, 1197.06, 9923, 100415, 48.32
AKZOINDIA, EQ, 11-Jun-2025, 3226.90, 3255.00, 3255.00, 3203.60, 3210.20, 3225.00, 3220.44, 6842, 220.34, 1984, 4013, 58.65
ALANKIT, EQ, 11-Jun-2025, 15.49, 15.54, 16.74, 15.54, 16.19, 16.14, 16.30, 1420367, 231.45, 6187, 944457, 66.49
ALBERTDAVD, EQ, 11-Jun-2025, 850.95, 857.90, 865.40, 844.55, 857.35, 855.40, 858.29, 13622, 116.92, 910, 9215, 67.65
ALEMBICLTD, EQ, 11-Jun-2025, 112.31, 112.47, 120.00, 112.47, 117.85, 117.41, 118.07, 3965860, 4682.65, 41099, 1174780, 29.62
ALICON, EQ, 11-Jun-2025, 938.65, 930.10, 948.55, 905.30, 911.10, 914.60, 920.66, 14456, 133.09, 2233, 7675, 53.09
ALIVUS, EQ, 11-Jun-2025, 1007.30, 1002.60, 1029.00, 1002.60, 1026.00, 1026.00, 1016.94, 87699, 891.84, 9137, 41028, 46.78
ALKALI, EQ, 11-Jun-2025, 101.34, 101.05, 103.20, 101.05, 101.65, 101.85, 102.26, 7179, 7.34, 434, 4655, 64.84
ALKEM, EQ, 11-Jun-2025, 4959.00, 4971.50, 5005.00, 4818.50, 4898.50, 4885.50, 4904.38, 448188, 21980.83, 39413, 298604, 66.62
ALKYLAMINE, EQ, 11-Jun-2025, 2013.70, 2010.00, 2028.30, 2005.70, 2014.80, 2016.70, 2015.00, 29309, 590.58, 3675, 15382, 52.48
ALLCARGO, EQ, 11-Jun-2025, 36.67, 36.90, 37.40, 35.90, 36.90, 36.85, 36.75, 10717061, 3938.12, 34282, 3543851, 33.07
ALLDIGI, EQ, 11-Jun-2025, 910.70, 919.80, 955.00, 913.05, 916.20, 920.65, 931.17, 21580, 200.95, 2430, 11385, 52.76
ALLETEC, SM, 11-Jun-2025, 382.55, 382.55, 387.15, 368.00, 372.00, 373.80, 375.41, 118400, 444.49, 262, 86400, 72.97
ALMONDZ, EQ, 11-Jun-2025, 21.51, 21.70, 22.48, 20.86, 21.30, 21.44, 21.65, 387996, 83.98, 1429, 214782, 55.36
ALOKINDS, EQ, 11-Jun-2025, 20.86, 20.86, 22.14, 20.64, 21.50, 21.56, 21.52, 37839671, 8143.89, 61210, 10404178, 27.50
ALPA, EQ, 11-Jun-2025, 100.64, 101.75, 103.19, 100.05, 101.40, 101.03, 101.57, 88785, 90.17, 1880, 49317, 55.55
ALPEXSOLAR, SM, 11-Jun-2025, 995.45, 1002.00, 1011.20, 978.00, 994.50, 992.65, 994.04, 81000, 805.17, 342, 53400, 65.93
ALPHA, EQ, 11-Jun-2025, 51.49, 51.56, 51.84, 50.80, 51.40, 51.14, 51.34, 1280207, 657.32, 4550, 797760, 62.31
ALPHAETF, EQ, 11-Jun-2025, 25.67, 25.90, 25.98, 25.02, 25.52, 25.51, 25.54, 738013, 188.50, 1970, 516095, 69.93
ALPHAGEO, EQ, 11-Jun-2025, 270.75, 274.50, 289.00, 274.50, 283.05, 283.55, 283.52, 45060, 127.75, 1769, 28154, 62.48
ALPL30IETF, EQ, 11-Jun-2025, 27.74, 27.74, 27.82, 27.67, 27.77, 27.75, 27.73, 274599, 76.13, 1585, 195172, 71.08
ALPSINDUS, BE, 11-Jun-2025, 2.57, 2.69, 2.69, 2.69, 2.69, 2.69, 2.69, 3916, 0.11, 13, -, -
