SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
697GR2034, GS, 19-Jun-2025, 99.78, 101.78, 101.78, 100.50, 100.50, 100.50, 100.62, 220, 0.22, 4, 220, 100.00
699GS2026, GS, 19-Jun-2025, 102.10, 102.00, 102.20, 101.80, 102.20, 102.20, 102.00, 28203, 28.77, 9, 28103, 99.65
699GS2051, GS, 19-Jun-2025, 100.50, 101.60, 102.00, 100.50, 100.50, 100.50, 101.35, 2007, 2.03, 8, 2007, 100.00
702GS2027, GS, 19-Jun-2025, 101.85, 102.50, 102.50, 102.50, 102.50, 102.50, 102.50, 100, 0.10, 1, 100, 100.00
702GS2031, GS, 19-Jun-2025, 103.05, 104.40, 104.40, 104.40, 104.40, 104.40, 104.40, 656, 0.68, 2, 656, 100.00
704GS2029, GS, 19-Jun-2025, 103.80, 103.00, 103.80, 103.00, 103.80, 103.80, 103.19, 255, 0.26, 4, 255, 100.00
706GS2028, GS, 19-Jun-2025, 104.00, 104.10, 104.10, 103.72, 103.72, 103.72, 103.92, 6500, 6.75, 6, 6500, 100.00
709GS2054, GS, 19-Jun-2025, 105.44, 104.39, 105.29, 104.39, 105.29, 105.29, 105.20, 1000, 1.05, 2, 1000, 100.00
709GS2074, GS, 19-Jun-2025, 101.00, 100.00, 101.00, 100.00, 100.50, 100.46, 100.57, 36672, 36.88, 50, 36672, 100.00
710GS2029, GS, 19-Jun-2025, 104.89, 104.75, 104.75, 104.32, 104.32, 104.33, 104.33, 1500, 1.56, 4, 1500, 100.00
716GS2050, GS, 19-Jun-2025, 105.68, 103.50, 103.50, 103.50, 103.50, 103.50, 103.50, 723, 0.75, 6, 723, 100.00
717GS2030, GS, 19-Jun-2025, 104.30, 104.30, 105.75, 104.30, 105.60, 105.60, 104.76, 10857, 11.37, 7, 9857, 90.79
718GS2033, GS, 19-Jun-2025, 106.79, 106.79, 106.79, 106.60, 106.60, 106.60, 106.71, 12150, 12.97, 2, 12150, 100.00
718GS2037, GS, 19-Jun-2025, 107.75, 107.25, 107.93, 107.00, 107.93, 107.15, 107.25, 7250, 7.78, 9, 7240, 99.86
725GS2063, GS, 19-Jun-2025, 102.57, 102.60, 102.80, 102.11, 102.65, 102.44, 102.49, 107173, 109.85, 50, 106119, 99.02
726GS2032, GS, 19-Jun-2025, 107.39, 106.61, 106.61, 106.61, 106.61, 106.61, 106.61, 7110, 7.58, 2, 7110, 100.00
732GS2030, GS, 19-Jun-2025, 106.41, 106.50, 107.50, 106.50, 107.50, 107.00, 107.00, 200, 0.21, 2, 200, 100.00
733GS2026, GS, 19-Jun-2025, 102.80, 102.70, 103.00, 102.70, 103.00, 102.71, 102.72, 15501, 15.92, 4, 15501, 100.00
734GS2064, GS, 19-Jun-2025, 105.00, 105.05, 105.30, 104.45, 104.50, 104.49, 104.68, 29116, 30.48, 23, 29116, 100.00
737GS2028, GS, 19-Jun-2025, 105.58, 104.66, 104.81, 104.66, 104.81, 104.81, 104.78, 500, 0.52, 2, 500, 100.00
738GS2027, GS, 19-Jun-2025, 106.82, 104.50, 104.60, 103.00, 103.17, 103.18, 103.20, 184163, 190.06, 125, 179353, 97.39
73GS2053, GS, 19-Jun-2025, 104.95, 105.00, 105.00, 103.50, 103.60, 103.67, 103.85, 9179, 9.53, 16, 9067, 98.78
741GS2036, GS, 19-Jun-2025, 107.98, 108.50, 108.50, 108.50, 108.50, 108.50, 108.50, 951, 1.03, 2, 951, 100.00
746GS2073, GS, 19-Jun-2025, 107.60, 107.55, 107.55, 107.00, 107.45, 107.45, 107.39, 11810, 12.68, 22, 11810, 100.00
74GS2062, GS, 19-Jun-2025, 108.99, 104.51, 108.97, 104.51, 104.72, 104.72, 105.37, 64, 0.07, 3, 64, 100.00
754GS2036, GS, 19-Jun-2025, 109.00, 108.51, 109.23, 108.50, 108.85, 108.92, 108.95, 283167, 308.52, 86, 279547, 98.72
813GS2045, GS, 19-Jun-2025, 120.45, 117.42, 119.75, 117.42, 119.75, 119.75, 119.44, 211, 0.25, 3, 211, 100.00
828GS2032, GS, 19-Jun-2025, 110.00, 112.00, 112.00, 112.00, 112.00, 112.00, 112.00, 10404, 11.65, 2, 10404, 100.00
82GS2025, GS, 19-Jun-2025, 100.56, 100.55, 100.56, 100.55, 100.56, 100.56, 100.56, 8, 0.01, 2, 4, 50.00
92GS2030, GS, 19-Jun-2025, 117.70, 115.00, 115.00, 115.00, 115.00, 115.00, 115.00, 320, 0.37, 3, 320, 100.00
A2ZINFRA, BE, 19-Jun-2025, 20.17, 20.19, 21.00, 19.16, 19.74, 19.58, 20.17, 584154, 117.80, 918, -, -
AAATECH, EQ, 19-Jun-2025, 84.33, 84.98, 84.98, 82.00, 82.02, 83.01, 83.18, 7619, 6.34, 307, 5975, 78.42
AADHARHFC, EQ, 19-Jun-2025, 440.15, 442.30, 445.95, 435.00, 436.00, 436.35, 440.16, 226096, 995.19, 18939, 122600, 54.22
AAKASH, EQ, 19-Jun-2025, 9.70, 10.99, 11.64, 10.75, 11.64, 11.64, 11.36, 6094498, 692.56, 10707, 2252491, 36.96
AAREYDRUGS, BE, 19-Jun-2025, 54.54, 54.60, 55.74, 53.51, 54.48, 54.48, 54.66, 15252, 8.34, 93, -, -
AARON, EQ, 19-Jun-2025, 403.45, 404.50, 404.50, 388.05, 395.00, 390.80, 395.81, 6792, 26.88, 775, 3809, 56.08
AARTECH, EQ, 19-Jun-2025, 67.19, 66.84, 67.49, 64.60, 64.82, 66.28, 66.03, 126203, 83.33, 1833, 94844, 75.15
AARTIDRUGS, EQ, 19-Jun-2025, 446.40, 451.30, 454.95, 437.70, 438.60, 439.75, 444.58, 109047, 484.80, 10382, 52535, 48.18
AARTIIND, EQ, 19-Jun-2025, 450.15, 447.00, 454.30, 435.00, 435.35, 437.40, 444.80, 1710949, 7610.30, 29884, 462659, 27.04
AARTIPHARM, EQ, 19-Jun-2025, 880.80, 880.90, 880.90, 838.65, 842.95, 842.50, 855.05, 277168, 2369.93, 24861, 153114, 55.24
AARTISURF, BE, 19-Jun-2025, 546.85, 546.00, 555.00, 543.00, 543.05, 544.20, 548.02, 3109, 17.04, 139, -, -
AARTISURF, P1, 19-Jun-2025, 179.00, 177.00, 177.00, 177.00, 177.00, 177.00, 177.00, 52, 0.09, 1, 52, 100.00
AARVEEDEN, BE, 19-Jun-2025, 142.49, 139.64, 139.64, 139.64, 139.64, 139.64, 139.64, 2353, 3.29, 28, -, -
AARVI, EQ, 19-Jun-2025, 109.76, 108.65, 110.39, 108.15, 108.31, 108.38, 108.73, 6976, 7.59, 160, 4114, 58.97
AATMAJ, SM, 19-Jun-2025, 18.60, 18.60, 18.60, 18.60, 18.60, 18.60, 18.60, 2000, 0.37, 1, 2000, 100.00
AAVAS, EQ, 19-Jun-2025, 1822.80, 1830.10, 1868.10, 1810.00, 1818.90, 1813.40, 1839.98, 107442, 1976.91, 15769, 31212, 29.05
ABAN, EQ, 19-Jun-2025, 56.39, 59.00, 60.99, 56.39, 58.70, 59.29, 59.45, 1459151, 867.53, 15798, 569309, 39.02
ABB, EQ, 19-Jun-2025, 6044.00, 6044.00, 6068.50, 5850.00, 5863.50, 5869.00, 5929.74, 130952, 7765.12, 19892, 59068, 45.11
ABBOTINDIA, EQ, 19-Jun-2025, 31565.00, 31895.00, 32085.00, 30800.00, 30810.00, 31030.00, 31436.35, 8828, 2775.20, 5031, 3897, 44.14
ABCAPITAL, EQ, 19-Jun-2025, 256.23, 255.00, 258.65, 252.78, 255.50, 255.68, 256.11, 10784231, 27619.00, 66012, 5376825, 49.86
ABCOTS, SM, 19-Jun-2025, 449.55, 440.00, 448.75, 434.95, 448.75, 448.75, 446.31, 7750, 34.59, 22, 7000, 90.32
ABDL, EQ, 19-Jun-2025, 426.95, 428.95, 432.20, 413.35, 415.20, 415.20, 420.42, 335410, 1410.14, 9080, 184824, 55.10
ABFRL, EQ, 19-Jun-2025, 74.43, 74.46, 74.69, 71.80, 72.29, 72.47, 73.28, 5115530, 3748.53, 23600, 2010662, 39.31
ABGSEC, EQ, 19-Jun-2025, 109.88, 109.88, 109.97, 109.46, 109.46, 109.46, 109.92, 4632, 5.09, 26, 4603, 99.37
ABHAPOWER, ST, 19-Jun-2025, 30.40, 29.80, 29.80, 29.80, 29.80, 29.80, 29.80, 1600, 0.48, 1, 1600, 100.00
ABINFRA, BE, 19-Jun-2025, 150.21, 152.40, 152.40, 147.00, 149.00, 149.28, 149.83, 19642, 29.43, 202, -, -
ABMINTLLTD, EQ, 19-Jun-2025, 49.32, 49.19, 49.19, 47.11, 49.00, 49.00, 47.95, 365, 0.18, 12, 205, 56.16
ABREL, EQ, 19-Jun-2025, 2445.30, 2445.30, 2468.00, 2390.00, 2440.00, 2454.80, 2440.97, 108186, 2640.79, 11499, 33448, 30.92
ABSLAMC, EQ, 19-Jun-2025, 749.80, 749.80, 757.95, 731.00, 731.00, 735.25, 743.47, 285449, 2122.24, 15657, 190292, 66.66
ABSLBANETF, EQ, 19-Jun-2025, 56.65, 56.93, 56.93, 56.25, 56.30, 56.37, 56.41, 134138, 75.67, 2348, 128928, 96.12
ABSLLIQUID, EQ, 19-Jun-2025, 1000.01, 1000.01, 1000.01, 999.99, 1000.00, 1000.00, 1000.00, 11538, 115.38, 87, 10916, 94.61
ABSLNN50ET, EQ, 19-Jun-2025, 69.51, 69.51, 70.60, 68.47, 68.62, 68.68, 69.15, 9643, 6.67, 354, 7818, 81.07
ABSLPSE, EQ, 19-Jun-2025, 10.05, 10.14, 10.14, 9.89, 9.91, 9.93, 9.95, 266756, 26.54, 1558, 171856, 64.42
ABSMARINE, ST, 19-Jun-2025, 175.15, 178.65, 178.65, 178.65, 178.65, 178.65, 178.65, 185500, 331.40, 106, 160500, 86.52
ACC, EQ, 19-Jun-2025, 1840.60, 1840.00, 1849.00, 1820.00, 1827.20, 1825.60, 1833.73, 417294, 7652.05, 19122, 238721, 57.21
ACCELYA, EQ, 19-Jun-2025, 1412.10, 1412.10, 1430.00, 1370.50, 1372.00, 1377.70, 1385.19, 14894, 206.31, 2794, 7979, 53.57
ACCENT-RE, ST, 19-Jun-2025, 75.20, 74.90, 76.00, 70.00, 75.00, 74.40, 72.82, 43190, 31.45, 194, 42840, 99.19
ACCENTMIC, SM, 19-Jun-2025, 220.70, 219.90, 225.00, 215.10, 219.95, 219.95, 219.13, 37000, 81.08, 62, 25000, 67.57
ACCPL, SM, 19-Jun-2025, 75.00, 75.20, 76.10, 72.65, 72.65, 72.65, 74.48, 26400, 19.66, 22, 21600, 81.82
ACCURACY, EQ, 19-Jun-2025, 8.30, 8.34, 8.38, 8.10, 8.19, 8.11, 8.22, 111352, 9.15, 803, 78001, 70.05
ACE, EQ, 19-Jun-2025, 1198.60, 1198.60, 1202.40, 1166.00, 1169.50, 1171.10, 1180.92, 122727, 1449.30, 13594, 59271, 48.29
ACEINTEG, EQ, 19-Jun-2025, 26.97, 27.51, 27.51, 25.30, 25.30, 25.48, 26.15, 11879, 3.11, 345, 6974, 58.71
ACI, EQ, 19-Jun-2025, 619.80, 622.80, 623.90, 605.95, 610.25, 608.65, 612.50, 92959, 569.37, 5622, 30662, 32.98
ACL, EQ, 19-Jun-2025, 68.56, 68.56, 69.75, 66.40, 66.40, 66.59, 67.45, 16451, 11.10, 464, 9525, 57.90
ACLGATI, EQ, 19-Jun-2025, 66.60, 66.00, 67.35, 64.50, 64.80, 64.77, 65.53, 271270, 177.77, 3160, 124829, 46.02
ACMESOLAR, EQ, 19-Jun-2025, 253.75, 253.70, 254.70, 243.05, 245.00, 245.80, 246.98, 556630, 1374.78, 12915, 328125, 58.95
ACTIVEINFR, SM, 19-Jun-2025, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 2400, 4.08, 4, 2400, 100.00
ACUTAAS, EQ, 19-Jun-2025, 1107.60, 1100.00, 1111.10, 1072.00, 1091.40, 1091.40, 1089.17, 255977, 2788.04, 37867, 138883, 54.26
ADANIENSOL, EQ, 19-Jun-2025, 846.45, 845.00, 849.05, 818.00, 822.00, 823.60, 829.98, 1666745, 13833.60, 38747, 676099, 40.56
ADANIENT, EQ, 19-Jun-2025, 2459.10, 2466.30, 2468.90, 2405.10, 2414.00, 2420.60, 2431.18, 688209, 16731.59, 46707, 205308, 29.83
ADANIGREEN, EQ, 19-Jun-2025, 968.90, 970.00, 973.40, 929.00, 933.00, 934.00, 945.17, 2415130, 22827.20, 64924, 790834, 32.74
ADANIPORTS, EQ, 19-Jun-2025, 1372.60, 1370.50, 1372.60, 1331.60, 1338.00, 1338.00, 1345.11, 2950283, 39684.54, 93065, 1520976, 51.55
ADANIPOWER, EQ, 19-Jun-2025, 550.80, 551.00, 558.75, 532.50, 533.20, 536.50, 544.41, 2713788, 14774.27, 51105, 972147, 35.82
ADFFOODS, EQ, 19-Jun-2025, 287.91, 288.00, 293.09, 275.25, 276.00, 277.07, 283.99, 164049, 465.89, 7787, 52654, 32.10
ADL, BE, 19-Jun-2025, 94.00, 94.00, 94.00, 89.50, 93.87, 90.17, 90.28, 3407, 3.08, 17, -, -
ADOR, EQ, 19-Jun-2025, 998.65, 1000.00, 1038.60, 976.05, 984.90, 980.35, 1011.48, 25376, 256.67, 3093, 6442, 25.39
ADROITINFO, EQ, 19-Jun-2025, 11.05, 11.05, 11.17, 10.80, 10.80, 10.81, 10.90, 46680, 5.09, 537, 23835, 51.06
ADSL, EQ, 19-Jun-2025, 180.48, 180.48, 181.87, 175.01, 176.00, 175.65, 177.77, 188482, 335.06, 5579, 83430, 44.26
ADVANIHOTR, EQ, 19-Jun-2025, 62.09, 62.49, 62.49, 59.12, 60.02, 60.10, 60.46, 59180, 35.78, 1463, 38086, 64.36
ADVENZYMES, EQ, 19-Jun-2025, 337.15, 336.00, 338.70, 326.70, 333.00, 329.65, 331.38, 212373, 703.77, 7437, 98421, 46.34
AEGISLOG, EQ, 19-Jun-2025, 774.50, 778.60, 807.30, 775.25, 805.00, 800.85, 796.28, 2875561, 22897.55, 78465, 289839, 10.08
AEGISVOPAK, EQ, 19-Jun-2025, 246.66, 246.66, 251.30, 240.41, 246.00, 246.80, 245.58, 814675, 2000.68, 19464, 523823, 64.30
AEROFLEX, EQ, 19-Jun-2025, 174.85, 175.00, 206.29, 174.90, 191.00, 194.87, 197.55, 64976145, 128361.65, 424643, 5668806, 8.72
AERON, SM, 19-Jun-2025, 129.00, 131.30, 133.50, 130.00, 130.00, 130.00, 131.86, 27000, 35.60, 25, 23000, 85.19
AESTHETIK, ST, 19-Jun-2025, 129.50, 124.00, 125.00, 123.05, 123.05, 123.05, 123.42, 62000, 76.52, 27, 62000, 100.00
AETHER, EQ, 19-Jun-2025, 768.60, 768.60, 775.75, 748.00, 758.90, 760.85, 758.76, 154177, 1169.83, 10505, 87896, 57.01
AFCONS, EQ, 19-Jun-2025, 439.75, 435.60, 439.65, 418.20, 424.00, 424.85, 427.01, 2415566, 10314.81, 60350, 1715684, 71.03
AFFLE, EQ, 19-Jun-2025, 1903.40, 1901.90, 1929.00, 1885.10, 1902.00, 1900.20, 1904.75, 236639, 4507.38, 17006, 111852, 47.27
AFFORDABLE, EQ, 19-Jun-2025, 454.90, 459.45, 459.45, 433.65, 451.00, 446.25, 442.56, 23310, 103.16, 2234, 12414, 53.26
AFIL, EQ, 19-Jun-2025, 7.71, 7.80, 7.86, 7.40, 7.48, 7.51, 7.60, 1037409, 78.88, 1944, 490135, 47.25
AFSL, EQ, 19-Jun-2025, 234.21, 231.85, 237.99, 225.61, 227.31, 229.84, 230.02, 71234, 163.86, 2507, 55995, 78.61
AGARIND, EQ, 19-Jun-2025, 979.40, 979.40, 981.75, 950.00, 951.00, 956.70, 959.18, 16847, 161.59, 1758, 9147, 54.29
AGARWALEYE, EQ, 19-Jun-2025, 398.95, 402.00, 413.35, 396.55, 408.00, 407.90, 407.18, 1085110, 4418.33, 28885, 713375, 65.74
AGARWALFT, SM, 19-Jun-2025, 49.40, 49.80, 49.80, 49.80, 49.80, 49.80, 49.80, 1500, 0.75, 1, 1500, 100.00
AGARWALTUF, ST, 19-Jun-2025, 121.45, 123.85, 123.85, 117.70, 121.00, 120.60, 120.38, 7200, 8.67, 6, 7200, 100.00
AGI, EQ, 19-Jun-2025, 808.10, 810.00, 815.00, 786.40, 799.90, 801.65, 800.95, 78404, 627.98, 8922, 36748, 46.87
AGIIL, EQ, 19-Jun-2025, 874.50, 879.90, 892.50, 857.00, 864.00, 861.60, 872.02, 54825, 478.08, 4989, 19923, 36.34
AGNI, ST, 19-Jun-2025, 29.55, 30.10, 30.10, 28.95, 28.95, 28.95, 29.77, 57500, 17.12, 22, 57500, 100.00
AGRITECH, EQ, 19-Jun-2025, 155.08, 156.08, 158.79, 149.00, 149.40, 150.67, 153.21, 8847, 13.55, 562, 5562, 62.87
AGROPHOS, EQ, 19-Jun-2025, 36.06, 36.12, 36.63, 34.40, 34.72, 34.85, 35.50, 34002, 12.07, 584, 19327, 56.84
AGSTRA, BE, 19-Jun-2025, 4.56, 4.57, 4.57, 4.46, 4.46, 4.46, 4.50, 262108, 11.80, 466, -, -
AGUL, SM, 19-Jun-2025, 43.75, 45.90, 45.90, 45.90, 45.90, 45.90, 45.90, 2000, 0.92, 1, 2000, 100.00
AHLADA, EQ, 19-Jun-2025, 72.21, 75.90, 81.00, 73.80, 74.28, 74.45, 76.68, 564763, 433.04, 7201, 155989, 27.62
AHLEAST, EQ, 19-Jun-2025, 147.19, 149.85, 151.00, 145.00, 147.99, 147.18, 147.82, 13666, 20.20, 407, 9567, 70.01
AHLUCONT, EQ, 19-Jun-2025, 915.65, 915.65, 925.90, 889.95, 897.00, 895.05, 907.82, 33246, 301.81, 4169, 17454, 52.50
AIAENG, EQ, 19-Jun-2025, 3384.30, 3391.00, 3440.00, 3350.00, 3360.10, 3360.00, 3370.09, 26386, 889.23, 8341, 15914, 60.31
AIIL, EQ, 19-Jun-2025, 2541.10, 2534.00, 2591.80, 2501.00, 2550.70, 2549.80, 2552.69, 193549, 4940.71, 21869, 52448, 27.10
AILIMITED, ST, 19-Jun-2025, 76.00, 72.20, 72.20, 72.20, 72.20, 72.20, 72.20, 1500, 1.08, 1, 1500, 100.00
AIMTRON, SM, 19-Jun-2025, 559.55, 558.10, 589.00, 551.60, 580.00, 582.35, 571.74, 109200, 624.34, 243, 75600, 69.23
AIRAN, EQ, 19-Jun-2025, 29.59, 29.89, 30.09, 29.00, 29.15, 29.05, 29.43, 164589, 48.44, 1358, 111280, 67.61
AIROLAM, EQ, 19-Jun-2025, 105.11, 104.25, 126.00, 103.01, 112.00, 115.06, 118.40, 240878, 285.21, 4892, 32693, 13.57
AIRTELPP, E1, 19-Jun-2025, 1386.40, 1394.00, 1404.00, 1387.05, 1394.30, 1397.85, 1397.85, 141230, 1974.19, 9613, 98391, 69.67
AJANTPHARM, EQ, 19-Jun-2025, 2581.40, 2581.40, 2592.70, 2524.10, 2530.00, 2545.70, 2550.77, 45126, 1151.06, 8627, 23017, 51.01
AJAXENGG, EQ, 19-Jun-2025, 602.55, 605.00, 607.85, 582.30, 588.00, 588.75, 592.54, 114504, 678.48, 8149, 61711, 53.89
AJMERA, EQ, 19-Jun-2025, 973.85, 975.00, 979.05, 941.10, 941.10, 948.50, 962.68, 55728, 536.48, 4119, 25427, 45.63
AJOONI, EQ, 19-Jun-2025, 5.60, 5.69, 5.69, 5.40, 5.45, 5.49, 5.55, 466695, 25.91, 723, 363621, 77.91
AKANKSHA, ST, 19-Jun-2025, 97.15, 99.00, 102.00, 98.15, 102.00, 102.00, 101.33, 30000, 30.40, 29, 30000, 100.00
AKASH, EQ, 19-Jun-2025, 28.81, 28.56, 28.90, 28.02, 28.30, 28.22, 28.49, 14714, 4.19, 238, 6387, 43.41
AKG, EQ, 19-Jun-2025, 13.66, 14.00, 14.00, 13.27, 13.42, 13.44, 13.59, 27400, 3.72, 277, 15717, 57.36
AKI, BE, 19-Jun-2025, 7.64, 7.60, 7.60, 7.48, 7.48, 7.48, 7.54, 5471, 0.41, 45, -, -
AKIKO, SM, 19-Jun-2025, 84.90, 84.00, 84.00, 82.00, 82.00, 82.00, 82.67, 4800, 3.97, 3, 4800, 100.00
AKSHAR, BE, 19-Jun-2025, 0.58, 0.59, 0.59, 0.57, 0.58, 0.57, 0.58, 965322, 5.62, 560, -, -
AKSHARCHEM, EQ, 19-Jun-2025, 245.42, 245.00, 251.01, 237.25, 237.25, 238.77, 243.47, 2936, 7.15, 352, 1626, 55.38
AKSHOPTFBR, EQ, 19-Jun-2025, 9.05, 9.05, 9.05, 8.90, 9.00, 8.92, 8.97, 149547, 13.41, 360, 123960, 82.89
AKUMS, EQ, 19-Jun-2025, 553.90, 550.35, 553.00, 537.00, 541.00, 541.05, 541.57, 174565, 945.39, 13425, 98314, 56.32
AKZOINDIA, EQ, 19-Jun-2025, 3235.20, 3235.20, 3241.80, 3171.90, 3180.00, 3190.30, 3212.61, 7180, 230.67, 1586, 4659, 64.89
ALANKIT, EQ, 19-Jun-2025, 14.94, 14.80, 15.09, 14.45, 14.62, 14.53, 14.69, 386594, 56.81, 1501, 203506, 52.64
ALBERTDAVD, EQ, 19-Jun-2025, 845.25, 845.20, 858.00, 833.20, 837.65, 845.95, 845.24, 6456, 54.57, 643, 4478, 69.36
ALEMBICLTD, EQ, 19-Jun-2025, 114.53, 115.70, 115.70, 110.01, 110.50, 110.49, 111.98, 559425, 626.42, 9793, 215286, 38.48
ALICON, EQ, 19-Jun-2025, 863.20, 871.00, 873.70, 851.55, 860.00, 856.60, 862.02, 8322, 71.74, 1667, 3134, 37.66
ALIVUS, EQ, 19-Jun-2025, 1004.80, 999.80, 1008.60, 991.30, 1000.00, 1000.80, 1000.20, 55160, 551.71, 4829, 30087, 54.54
ALKALI, EQ, 19-Jun-2025, 98.51, 98.05, 99.37, 97.00, 97.00, 97.15, 98.01, 4938, 4.84, 252, 2721, 55.10
ALKEM, EQ, 19-Jun-2025, 4805.00, 4811.00, 4822.50, 4757.00, 4775.00, 4782.00, 4784.40, 79205, 3789.49, 9857, 43424, 54.82
ALKYLAMINE, EQ, 19-Jun-2025, 1935.60, 1940.00, 1985.10, 1927.60, 1960.00, 1964.60, 1960.13, 78409, 1536.92, 9686, 26100, 33.29
ALLCARGO, EQ, 19-Jun-2025, 34.79, 34.50, 35.24, 33.90, 34.00, 34.03, 34.39, 4274823, 1470.25, 16077, 1672491, 39.12
ALLDIGI, EQ, 19-Jun-2025, 908.35, 910.60, 915.00, 900.70, 910.00, 901.50, 903.72, 3868, 34.96, 630, 1918, 49.59
ALLETEC, SM, 19-Jun-2025, 380.55, 381.00, 381.90, 372.20, 375.00, 376.00, 376.14, 21600, 81.25, 48, 15600, 72.22
ALMONDZ, EQ, 19-Jun-2025, 20.04, 20.26, 20.31, 19.33, 19.49, 19.46, 19.63, 135268, 26.55, 1346, 80245, 59.32
ALOKINDS, EQ, 19-Jun-2025, 19.54, 19.52, 19.80, 18.50, 18.83, 18.88, 19.24, 6935655, 1334.15, 13549, 2476373, 35.70
ALPA, EQ, 19-Jun-2025, 98.58, 98.55, 99.89, 96.55, 96.55, 97.16, 97.85, 16930, 16.57, 465, 10033, 59.26
ALPEXSOLAR, SM, 19-Jun-2025, 990.65, 998.65, 1014.00, 955.00, 955.00, 960.15, 984.36, 120200, 1183.20, 458, 68600, 57.07
ALPHA, EQ, 19-Jun-2025, 50.16, 50.17, 50.50, 49.37, 49.45, 49.48, 49.85, 1386000, 690.95, 5086, 824193, 59.47
ALPHAETF, EQ, 19-Jun-2025, 24.95, 25.00, 25.21, 24.61, 24.68, 24.69, 24.80, 393514, 97.58, 1625, 243786, 61.95
ALPHAGEO, EQ, 19-Jun-2025, 271.65, 271.80, 276.30, 266.10, 266.15, 266.45, 269.61, 8171, 22.03, 410, 4350, 53.24
ALPL30IETF, EQ, 19-Jun-2025, 27.40, 27.40, 27.54, 27.30, 27.35, 27.41, 27.38, 1360514, 372.44, 1387, 843565, 62.00
