SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
697GR2034, GS, 13-Jun-2025, 97.00, 101.81, 101.81, 101.81, 101.81, 101.81, 101.81, 2, 0.00, 1, 2, 100.00
698GR2054, GS, 13-Jun-2025, 104.58, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 99, 0.10, 1, 99, 100.00
699GS2026, GS, 13-Jun-2025, 101.77, 102.20, 102.30, 102.20, 102.30, 102.30, 102.28, 6, 0.01, 2, 6, 100.00
699GS2051, GS, 13-Jun-2025, 105.75, 103.10, 103.10, 100.50, 100.80, 100.80, 100.54, 65411, 65.76, 29, 62167, 95.04
702GS2027, GS, 13-Jun-2025, 103.00, 102.80, 102.80, 101.65, 101.65, 101.65, 102.26, 17100, 17.49, 2, 17100, 100.00
702GS2031, GS, 13-Jun-2025, 107.95, 106.25, 106.25, 106.25, 106.25, 106.25, 106.25, 10, 0.01, 1, 10, 100.00
706GS2028, GS, 13-Jun-2025, 103.61, 104.69, 104.69, 104.69, 104.69, 104.69, 104.69, 1, 0.00, 1, 1, 100.00
709GS2054, GS, 13-Jun-2025, 105.49, 104.44, 104.44, 104.44, 104.44, 104.44, 104.44, 100, 0.10, 2, 100, 100.00
709GS2074, GS, 13-Jun-2025, 102.91, 102.00, 102.46, 99.90, 100.50, 100.67, 100.95, 63726, 64.33, 78, 63151, 99.10
710GS2029, GS, 13-Jun-2025, 104.80, 104.70, 105.00, 104.60, 104.60, 104.78, 104.81, 25103, 26.31, 12, 25103, 100.00
717GS2028, GS, 13-Jun-2025, 102.97, 104.00, 104.00, 104.00, 104.00, 104.00, 104.00, 1, 0.00, 1, 1, 100.00
717GS2030, GS, 13-Jun-2025, 105.98, 105.97, 105.97, 105.00, 105.00, 105.00, 105.49, 2, 0.00, 2, 2, 100.00
718GS2037, GS, 13-Jun-2025, 108.00, 107.99, 107.99, 107.99, 107.99, 107.99, 107.99, 100, 0.11, 1, 100, 100.00
719GS2060, GS, 13-Jun-2025, 107.08, 104.40, 104.40, 104.40, 104.40, 104.40, 104.40, 1, 0.00, 1, 1, 100.00
71GS2034, GS, 13-Jun-2025, 105.04, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 25000, 26.25, 1, 25000, 100.00
725GS2063, GS, 13-Jun-2025, 102.88, 103.30, 103.30, 102.46, 102.74, 102.68, 102.74, 206860, 212.53, 86, 204854, 99.03
726GS2032, GS, 13-Jun-2025, 107.40, 107.00, 107.00, 106.32, 106.75, 106.69, 106.77, 65175, 69.59, 32, 65172, 100.00
733GS2026, GS, 13-Jun-2025, 102.46, 102.88, 102.88, 102.88, 102.88, 102.88, 102.88, 100, 0.10, 1, 100, 100.00
734GS2064, GS, 13-Jun-2025, 105.40, 106.00, 106.75, 105.00, 106.40, 105.80, 105.62, 18512, 19.55, 22, 16937, 91.49
737GS2028, GS, 13-Jun-2025, 104.75, 104.70, 104.70, 104.50, 104.50, 104.66, 104.67, 1200, 1.26, 4, 1200, 100.00
738GS2027, GS, 13-Jun-2025, 106.87, 106.50, 107.25, 106.00, 106.56, 106.76, 106.92, 206122, 220.38, 40, 200222, 97.14
73GS2053, GS, 13-Jun-2025, 107.52, 107.00, 107.25, 107.00, 107.25, 107.25, 107.10, 5821, 6.23, 4, 5821, 100.00
741GS2036, GS, 13-Jun-2025, 111.00, 111.00, 111.00, 111.00, 111.00, 111.00, 111.00, 100, 0.11, 1, 100, 100.00
746GS2073, GS, 13-Jun-2025, 108.05, 108.05, 108.05, 107.60, 107.60, 107.60, 107.60, 47175, 50.76, 12, 47175, 100.00
74GS2062, GS, 13-Jun-2025, 108.99, 108.99, 108.99, 108.95, 108.95, 108.95, 108.97, 80, 0.09, 2, 40, 50.00
754GS2036, GS, 13-Jun-2025, 108.65, 108.50, 108.90, 107.80, 108.37, 108.37, 108.30, 771555, 835.56, 433, 695848, 90.19
772GS2049, GS, 13-Jun-2025, 114.10, 112.96, 112.96, 111.00, 111.00, 111.00, 111.06, 514, 0.57, 4, 514, 100.00
824GS2027, GS, 13-Jun-2025, 106.70, 106.40, 106.40, 106.40, 106.40, 106.40, 106.40, 1, 0.00, 1, 1, 100.00
92GS2030, GS, 13-Jun-2025, 118.00, 118.20, 118.20, 116.00, 116.01, 116.00, 116.00, 37375, 43.36, 7, 19231, 51.45
A2ZINFRA, BE, 13-Jun-2025, 18.29, 17.70, 19.14, 17.40, 18.81, 18.84, 18.47, 276524, 51.07, 382, -, -
AAATECH, EQ, 13-Jun-2025, 89.83, 89.96, 89.96, 86.00, 86.50, 87.41, 87.84, 18393, 16.16, 811, 11512, 62.59
AADHARHFC, EQ, 13-Jun-2025, 442.05, 433.00, 439.00, 433.00, 438.00, 437.80, 436.39, 284552, 1241.76, 11834, 163032, 57.29
AAKASH, EQ, 13-Jun-2025, 8.41, 8.30, 8.74, 8.26, 8.37, 8.42, 8.54, 251153, 21.44, 924, 120273, 47.89
AAREYDRUGS, BE, 13-Jun-2025, 54.67, 54.67, 55.98, 53.15, 55.29, 55.28, 54.85, 14759, 8.10, 104, -, -
AARON, EQ, 13-Jun-2025, 393.60, 393.20, 400.00, 375.00, 400.00, 398.50, 388.95, 9235, 35.92, 814, 4896, 53.02
AARTECH, EQ, 13-Jun-2025, 70.91, 69.90, 73.90, 68.01, 71.20, 72.13, 71.06, 315653, 224.29, 3728, 123168, 39.02
AARTIDRUGS, EQ, 13-Jun-2025, 473.60, 471.00, 472.00, 459.05, 465.70, 463.75, 464.70, 202711, 942.00, 13648, 83001, 40.95
AARTIIND, EQ, 13-Jun-2025, 469.85, 464.00, 467.80, 457.50, 462.30, 462.10, 462.60, 1251376, 5788.89, 22826, 441747, 35.30
AARTIPHARM, EQ, 13-Jun-2025, 918.30, 910.00, 916.95, 881.50, 886.25, 885.65, 897.04, 275301, 2469.57, 24107, 140884, 51.17
AARTISURF, BE, 13-Jun-2025, 573.50, 575.00, 579.90, 560.00, 573.95, 572.75, 570.98, 1892, 10.80, 111, -, -
AARVEEDEN, BE, 13-Jun-2025, 154.49, 151.40, 151.40, 151.40, 151.40, 151.40, 151.40, 9014, 13.65, 22, -, -
AARVI, EQ, 13-Jun-2025, 112.22, 110.99, 112.05, 108.05, 110.80, 109.87, 110.57, 7387, 8.17, 298, 4759, 64.42
AAVAS, EQ, 13-Jun-2025, 1827.40, 1790.00, 1861.00, 1790.00, 1855.00, 1850.50, 1825.60, 57113, 1042.65, 11543, 22695, 39.74
ABAN, EQ, 13-Jun-2025, 54.08, 53.10, 56.50, 52.57, 54.75, 54.74, 55.32, 243218, 134.54, 2733, 111166, 45.71
ABB, EQ, 13-Jun-2025, 6021.00, 5890.00, 6017.50, 5885.00, 6001.00, 5999.00, 5956.93, 220342, 13125.62, 22099, 112575, 51.09
ABBOTINDIA, EQ, 13-Jun-2025, 31575.00, 31400.00, 31625.00, 31100.00, 31405.00, 31515.00, 31352.22, 5791, 1815.61, 2188, 3265, 56.38
ABCAPITAL, EQ, 13-Jun-2025, 242.97, 236.00, 241.67, 236.00, 240.60, 240.37, 239.71, 6619068, 15866.27, 110905, 3093007, 46.73
ABCOTS, SM, 13-Jun-2025, 449.90, 467.90, 467.90, 434.00, 439.95, 439.95, 441.52, 8250, 36.43, 20, 5750, 69.70
ABDL, EQ, 13-Jun-2025, 415.45, 410.00, 429.00, 407.20, 423.90, 423.35, 420.91, 644246, 2711.69, 16772, 274812, 42.66
ABFRL, EQ, 13-Jun-2025, 75.20, 73.50, 74.56, 70.55, 74.41, 73.80, 73.77, 8564392, 6318.19, 41979, 3801268, 44.38
ABGSEC, EQ, 13-Jun-2025, 109.61, 109.61, 110.15, 108.00, 110.15, 110.15, 110.00, 4706, 5.18, 21, 4164, 88.48
ABHAPOWER, ST, 13-Jun-2025, 32.20, 31.55, 31.55, 31.55, 31.55, 31.55, 31.55, 1600, 0.50, 1, 1600, 100.00
ABINFRA, BE, 13-Jun-2025, 148.85, 149.39, 149.39, 145.10, 148.35, 146.87, 146.75, 13268, 19.47, 130, -, -
ABMINTLLTD, EQ, 13-Jun-2025, 49.00, 48.99, 49.00, 48.01, 48.10, 48.10, 48.30, 371, 0.18, 7, 222, 59.84
ABREL, EQ, 13-Jun-2025, 2453.90, 2400.00, 2475.20, 2389.10, 2442.00, 2454.50, 2424.29, 211671, 5131.52, 19947, 98767, 46.66
ABSLAMC, EQ, 13-Jun-2025, 785.40, 778.90, 780.00, 762.90, 766.00, 765.65, 769.54, 211612, 1628.44, 17459, 122148, 57.72
ABSLBANETF, EQ, 13-Jun-2025, 56.91, 56.80, 56.80, 56.10, 56.50, 56.32, 56.31, 60838, 34.26, 2104, 45144, 74.20
ABSLLIQUID, EQ, 13-Jun-2025, 1000.00, 1000.00, 1000.01, 999.99, 999.99, 999.99, 1000.00, 4169, 41.69, 24, 1461, 35.04
ABSLNN50ET, EQ, 13-Jun-2025, 70.38, 70.00, 70.08, 68.68, 69.95, 69.88, 69.71, 12103, 8.44, 363, 10117, 83.59
ABSLPSE, EQ, 13-Jun-2025, 10.12, 10.37, 10.37, 10.00, 10.12, 10.09, 10.06, 181739, 18.29, 1299, 120490, 66.30
ABSMARINE, ST, 13-Jun-2025, 161.90, 165.10, 165.10, 165.10, 165.10, 165.10, 165.10, 29000, 47.88, 19, 29000, 100.00
ACC, EQ, 13-Jun-2025, 1865.50, 1855.00, 1856.10, 1829.00, 1849.00, 1846.20, 1844.84, 463928, 8558.73, 26225, 247542, 53.36
ACCELYA, EQ, 13-Jun-2025, 1438.00, 1412.50, 1429.40, 1402.20, 1410.00, 1407.40, 1413.60, 13672, 193.27, 2339, 8395, 61.40
ACCENTMIC, SM, 13-Jun-2025, 232.15, 231.50, 233.00, 227.50, 229.50, 229.35, 229.32, 16500, 37.84, 32, 12000, 72.73
ACCPL, SM, 13-Jun-2025, 77.95, 76.75, 80.00, 76.50, 78.90, 78.40, 78.65, 75600, 59.46, 62, 50400, 66.67
ACCURACY, EQ, 13-Jun-2025, 8.58, 8.40, 8.50, 8.21, 8.49, 8.44, 8.41, 308571, 25.95, 899, 248297, 80.47
ACE, EQ, 13-Jun-2025, 1228.90, 1201.90, 1230.00, 1193.10, 1199.40, 1199.60, 1208.70, 225663, 2727.59, 20075, 125677, 55.69
ACEINTEG, EQ, 13-Jun-2025, 26.79, 26.12, 28.00, 26.12, 27.00, 27.59, 27.18, 22302, 6.06, 265, 4619, 20.71
ACI, EQ, 13-Jun-2025, 631.60, 620.20, 639.80, 610.00, 630.60, 636.25, 629.20, 132532, 833.90, 11006, 46218, 34.87
ACL, EQ, 13-Jun-2025, 68.52, 68.54, 68.54, 66.10, 66.45, 66.55, 66.85, 22380, 14.96, 819, 10665, 47.65
ACLGATI, EQ, 13-Jun-2025, 71.45, 69.70, 71.29, 69.16, 69.55, 70.05, 70.23, 378922, 266.11, 4591, 180448, 47.62
ACMESOLAR, EQ, 13-Jun-2025, 243.95, 239.00, 246.65, 236.70, 245.95, 245.20, 242.02, 488305, 1181.81, 12859, 182501, 37.37
ACTIVEINFR, SM, 13-Jun-2025, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 600, 1.02, 1, 600, 100.00
ACUTAAS, EQ, 13-Jun-2025, 1102.80, 1091.10, 1113.00, 1086.50, 1109.80, 1104.70, 1101.16, 192125, 2115.60, 22059, 126665, 65.93
ADANIENSOL, EQ, 13-Jun-2025, 876.95, 860.00, 871.75, 851.70, 862.75, 861.00, 861.70, 4262332, 36728.66, 68241, 2030938, 47.65
ADANIENT, EQ, 13-Jun-2025, 2543.70, 2498.00, 2516.00, 2460.00, 2506.00, 2507.90, 2502.73, 695869, 17415.71, 41308, 170126, 24.45
ADANIGREEN, EQ, 13-Jun-2025, 1015.80, 996.00, 1002.90, 985.30, 994.00, 989.50, 993.24, 2435259, 24187.87, 59325, 855596, 35.13
ADANIPORTS, EQ, 13-Jun-2025, 1445.80, 1405.00, 1423.80, 1397.10, 1406.10, 1405.00, 1408.43, 3380550, 47612.71, 93724, 1482649, 43.86
ADANIPOWER, EQ, 13-Jun-2025, 567.15, 555.45, 578.40, 549.35, 570.75, 570.90, 567.55, 5926129, 33633.50, 84268, 1662313, 28.05
ADFFOODS, EQ, 13-Jun-2025, 283.52, 280.00, 284.41, 273.95, 277.62, 277.81, 279.50, 134072, 374.74, 6479, 41484, 30.94
ADL, BE, 13-Jun-2025, 93.50, 94.00, 94.99, 93.05, 93.05, 93.05, 93.93, 75, 0.07, 8, -, -
ADOR, EQ, 13-Jun-2025, 1026.60, 1014.00, 1027.55, 1000.05, 1018.00, 1020.55, 1016.23, 6061, 61.59, 1320, 2872, 47.38
ADROITINFO, EQ, 13-Jun-2025, 11.72, 11.72, 11.72, 11.05, 11.14, 11.20, 11.33, 72557, 8.22, 574, 43887, 60.49
ADSL, EQ, 13-Jun-2025, 190.16, 186.10, 189.95, 185.25, 188.05, 188.14, 188.04, 267757, 503.48, 4970, 128495, 47.99
ADVANIHOTR, EQ, 13-Jun-2025, 62.67, 60.30, 62.00, 60.15, 61.38, 61.04, 61.17, 33717, 20.63, 1032, 21201, 62.88
ADVENZYMES, EQ, 13-Jun-2025, 325.10, 315.00, 322.00, 313.85, 321.00, 320.60, 320.07, 211013, 675.38, 5646, 132163, 62.63
AEGISLOG, EQ, 13-Jun-2025, 802.25, 785.00, 799.95, 782.00, 790.00, 790.30, 791.27, 167059, 1321.88, 8205, 69020, 41.31
AEGISVOPAK, EQ, 13-Jun-2025, 240.97, 233.00, 239.53, 230.00, 234.81, 235.70, 235.23, 1441586, 3390.97, 27447, 650394, 45.12
AEROFLEX, EQ, 13-Jun-2025, 174.31, 168.25, 174.33, 168.25, 171.26, 171.02, 171.65, 765549, 1314.05, 14803, 295065, 38.54
AERON, SM, 13-Jun-2025, 135.30, 134.95, 134.95, 133.00, 133.00, 133.00, 133.98, 2000, 2.68, 2, 2000, 100.00
AESTHETIK, ST, 13-Jun-2025, 131.30, 130.00, 137.85, 124.75, 137.85, 137.85, 133.15, 342000, 455.38, 131, 332000, 97.08
AETHER, EQ, 13-Jun-2025, 788.50, 778.85, 799.40, 770.05, 790.95, 792.40, 785.95, 143054, 1124.34, 13451, 69932, 48.89
AFCONS, EQ, 13-Jun-2025, 446.00, 439.70, 443.40, 434.50, 440.40, 440.85, 439.28, 1678030, 7371.27, 35374, 1145437, 68.26
AFFLE, EQ, 13-Jun-2025, 1898.70, 1841.50, 1947.00, 1841.50, 1946.00, 1926.50, 1893.74, 469009, 8881.82, 23374, 318071, 67.82
AFFORDABLE, EQ, 13-Jun-2025, 464.25, 451.40, 477.00, 442.50, 454.00, 451.85, 458.62, 75057, 344.22, 3753, 31015, 41.32
AFIL, EQ, 13-Jun-2025, 8.13, 8.00, 8.24, 7.98, 8.02, 8.03, 8.09, 1168228, 94.52, 1490, 675406, 57.81
AFSL, EQ, 13-Jun-2025, 252.48, 246.80, 250.50, 235.10, 237.00, 239.96, 241.39, 136403, 329.26, 4077, 76069, 55.77
AGARIND, EQ, 13-Jun-2025, 976.75, 970.00, 983.20, 955.00, 964.00, 963.05, 968.60, 23571, 228.31, 1850, 14051, 59.61
AGARWALEYE, EQ, 13-Jun-2025, 372.30, 369.55, 377.50, 367.15, 375.45, 375.25, 374.34, 333456, 1248.25, 11383, 217936, 65.36
AGARWALFT, SM, 13-Jun-2025, 52.80, 50.20, 50.25, 50.20, 50.25, 50.25, 50.23, 3000, 1.51, 2, 3000, 100.00
AGARWALTUF, ST, 13-Jun-2025, 121.70, 121.70, 123.35, 120.05, 123.35, 123.35, 121.70, 6000, 7.30, 5, 4800, 80.00
AGI, EQ, 13-Jun-2025, 832.75, 821.00, 834.95, 812.00, 829.00, 830.00, 823.40, 75112, 618.47, 4597, 37898, 50.46
AGIIL, EQ, 13-Jun-2025, 865.65, 855.00, 879.80, 827.40, 867.95, 872.00, 850.90, 134008, 1140.28, 14374, 34626, 25.84
AGNI, ST, 13-Jun-2025, 24.40, 25.00, 25.60, 24.95, 25.60, 25.60, 25.46, 75000, 19.09, 29, 70000, 93.33
AGRITECH, EQ, 13-Jun-2025, 162.73, 160.00, 161.78, 152.37, 160.00, 159.46, 158.24, 9989, 15.81, 505, 3985, 39.89
AGROPHOS, EQ, 13-Jun-2025, 38.68, 37.50, 38.31, 35.26, 36.05, 36.06, 36.57, 179496, 65.64, 2030, 88462, 49.28
AGSTRA, BE, 13-Jun-2025, 4.78, 4.68, 4.68, 4.68, 4.68, 4.68, 4.68, 199878, 9.35, 372, -, -
AHLADA, EQ, 13-Jun-2025, 65.18, 63.99, 67.51, 63.91, 67.50, 66.78, 65.85, 34864, 22.96, 562, 18240, 52.32
AHLEAST, EQ, 13-Jun-2025, 148.02, 146.66, 148.25, 143.63, 146.25, 147.21, 146.65, 7464, 10.95, 503, 3722, 49.87
AHLUCONT, EQ, 13-Jun-2025, 924.55, 900.00, 928.45, 895.00, 917.35, 920.70, 917.55, 26447, 242.66, 3889, 12527, 47.37
AIAENG, EQ, 13-Jun-2025, 3450.60, 3370.00, 3469.00, 3369.90, 3469.00, 3443.80, 3441.70, 24329, 837.33, 10785, 13335, 54.81
AIIL, EQ, 13-Jun-2025, 2497.80, 2480.50, 2489.90, 2421.20, 2453.00, 2448.80, 2453.38, 72540, 1779.68, 12024, 31166, 42.96
AIMTRON, SM, 13-Jun-2025, 556.45, 545.00, 569.50, 543.00, 553.00, 555.20, 557.35, 50800, 283.14, 124, 32800, 64.57
AIRAN, EQ, 13-Jun-2025, 29.75, 29.43, 30.69, 28.44, 30.30, 30.20, 29.76, 400391, 119.14, 3356, 190950, 47.69
AIROLAM, EQ, 13-Jun-2025, 116.38, 113.65, 113.66, 109.49, 111.00, 111.82, 111.35, 19530, 21.75, 551, 7726, 39.56
AIRTELPP, E1, 13-Jun-2025, 1379.95, 1365.30, 1383.45, 1359.45, 1376.75, 1376.10, 1376.19, 102165, 1405.99, 4682, 74913, 73.33
AISL, SM, 13-Jun-2025, 97.00, 97.00, 101.00, 97.00, 101.00, 101.00, 99.63, 2400, 2.39, 4, 2400, 100.00
AJANTPHARM, EQ, 13-Jun-2025, 2730.30, 2730.00, 2730.00, 2627.10, 2632.70, 2634.20, 2655.14, 135145, 3588.29, 20274, 56297, 41.66
AJAXENGG, EQ, 13-Jun-2025, 611.00, 600.00, 612.00, 597.10, 607.15, 609.05, 605.14, 104170, 630.38, 7615, 47626, 45.72
AJMERA, EQ, 13-Jun-2025, 958.05, 935.00, 983.90, 922.55, 957.00, 957.75, 959.21, 130989, 1256.47, 13014, 41984, 32.05
AJOONI, EQ, 13-Jun-2025, 5.62, 5.62, 5.66, 5.49, 5.54, 5.50, 5.55, 523839, 29.08, 959, 358789, 68.49
AKANKSHA, SM, 13-Jun-2025, 114.10, 114.10, 114.10, 107.00, 110.50, 110.50, 110.94, 27000, 29.95, 23, 22000, 81.48
AKASH, EQ, 13-Jun-2025, 29.19, 28.27, 29.44, 28.27, 29.16, 28.90, 28.86, 4817, 1.39, 86, 1570, 32.59
AKG, EQ, 13-Jun-2025, 13.56, 13.63, 13.63, 12.37, 12.54, 12.76, 12.90, 53554, 6.91, 726, 30505, 56.96
AKI, BE, 13-Jun-2025, 7.90, 7.89, 7.89, 7.74, 7.74, 7.74, 7.82, 4607, 0.36, 47, -, -
AKIKO, SM, 13-Jun-2025, 81.75, 83.90, 83.90, 83.90, 83.90, 83.90, 83.90, 1600, 1.34, 1, 1600, 100.00
AKSHAR, BE, 13-Jun-2025, 0.59, 0.60, 0.60, 0.58, 0.59, 0.58, 0.59, 1226987, 7.21, 605, -, -
AKSHARCHEM, EQ, 13-Jun-2025, 253.43, 252.50, 252.59, 248.00, 248.24, 249.38, 249.88, 3474, 8.68, 264, 2147, 61.80
AKSHOPTFBR, BE, 13-Jun-2025, 9.05, 9.19, 9.23, 8.77, 9.11, 9.15, 9.11, 129194, 11.77, 243, -, -
AKUMS, EQ, 13-Jun-2025, 569.35, 556.60, 578.50, 555.00, 576.00, 572.30, 565.60, 111344, 629.76, 5831, 51290, 46.06
AKZOINDIA, EQ, 13-Jun-2025, 3228.90, 3229.90, 3283.90, 3190.00, 3238.00, 3238.30, 3235.23, 19523, 631.61, 3833, 5836, 29.89
ALANKIT, EQ, 13-Jun-2025, 15.77, 15.50, 15.65, 15.34, 15.49, 15.43, 15.44, 455711, 70.37, 1672, 305278, 66.99
ALBERTDAVD, EQ, 13-Jun-2025, 860.60, 850.00, 864.70, 833.00, 863.90, 862.65, 856.55, 8525, 73.02, 952, 5143, 60.33
ALEMBICLTD, EQ, 13-Jun-2025, 119.42, 116.99, 116.99, 114.52, 115.72, 115.66, 115.66, 924689, 1069.52, 13117, 345068, 37.32
ALICON, EQ, 13-Jun-2025, 904.95, 896.00, 919.95, 881.65, 890.25, 893.55, 900.53, 10138, 91.30, 1762, 4115, 40.59
ALIVUS, EQ, 13-Jun-2025, 1028.80, 1008.00, 1041.10, 1008.00, 1012.00, 1014.20, 1020.26, 79030, 806.31, 11932, 33883, 42.87
ALKALI, EQ, 13-Jun-2025, 101.38, 101.31, 101.31, 99.00, 99.51, 99.56, 99.60, 13376, 13.32, 484, 9180, 68.63
ALKEM, EQ, 13-Jun-2025, 4846.50, 4805.00, 4855.00, 4743.50, 4850.50, 4847.50, 4788.18, 382701, 18324.40, 26070, 257261, 67.22
ALKYLAMINE, EQ, 13-Jun-2025, 1998.60, 1940.00, 2013.80, 1940.00, 1990.00, 1991.10, 1983.29, 36824, 730.33, 7661, 15716, 42.68
ALLCARGO, EQ, 13-Jun-2025, 35.53, 34.00, 37.50, 33.00, 36.80, 36.61, 36.19, 13215749, 4782.73, 40752, 3674519, 27.80
ALLDIGI, EQ, 13-Jun-2025, 902.65, 905.00, 920.00, 895.00, 912.00, 910.15, 909.02, 8110, 73.72, 1508, 3509, 43.27
ALLETEC, SM, 13-Jun-2025, 385.35, 382.60, 387.00, 377.10, 383.00, 382.50, 382.64, 23600, 90.30, 56, 16400, 69.49
ALMONDZ, EQ, 13-Jun-2025, 21.35, 21.11, 21.83, 20.73, 21.38, 21.19, 21.24, 182401, 38.74, 750, 101502, 55.65
ALOKINDS, EQ, 13-Jun-2025, 20.65, 20.00, 20.64, 19.77, 20.18, 20.22, 20.20, 12375841, 2499.88, 23233, 3326800, 26.88
ALPA, EQ, 13-Jun-2025, 100.81, 99.50, 100.00, 98.20, 99.00, 99.06, 99.14, 24896, 24.68, 806, 16337, 65.62
ALPEXSOLAR, SM, 13-Jun-2025, 960.30, 922.00, 985.00, 922.00, 980.00, 981.75, 968.40, 124000, 1200.82, 454, 86400, 69.68
ALPHA, EQ, 13-Jun-2025, 49.98, 49.75, 50.06, 48.90, 49.62, 49.79, 49.51, 2586762, 1280.61, 6310, 1348822, 52.14
ALPHAETF, EQ, 13-Jun-2025, 25.02, 25.02, 25.02, 24.52, 24.98, 24.92, 24.81, 1132543, 281.03, 1857, 498043, 43.98
ALPHAGEO, EQ, 13-Jun-2025, 273.60, 269.90, 288.00, 268.50, 276.35, 276.75, 279.34, 21613, 60.37, 1329, 8631, 39.93
ALPL30IETF, EQ, 13-Jun-2025, 27.58, 27.26, 28.00, 27.04, 27.49, 27.68, 27.48, 352436, 96.85, 1793, 175267, 49.73
ALPSINDUS, BE, 13-Jun-2025, 2.82, 2.96, 2.96, 2.75, 2.96, 2.96, 2.95, 106548, 3.15, 71, -, -
ALUWIND, SM, 13-Jun-2025, 84.50, 82.50, 88.80, 81.00, 87.00, 86.10, 85.61, 123000, 105.29, 68, 79500, 64.63
AMBER, EQ, 13-Jun-2025, 6525.00, 6415.00, 6508.50, 6371.00, 6450.00, 6468.00, 6451.54, 112578, 7263.02, 18065, 39511, 35.10
AMBEY, SM, 13-Jun-2025, 40.75, 40.50, 40.50, 38.90, 40.40, 40.35, 40.13, 10000, 4.01, 5, 4000, 40.00
